chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk6	14684744	14689133	14684744	17684669	ukb24310_c18_b734_v1.chunk2	file-J1jYq60JXBG1pPV2FY6034gP	file-J1jYq88JXBG1B69BgBFVyQBZ	file-J1jYq8QJXBG756ZFXjx969V3	file-J1jYq8jJXBG29pJJPQQBJ6ZB
chr18_chunk6	14689134	14691900	14684744	17684669	ukb24310_c18_b734_v1.chunk3	file-J1jYq68JXBGJgXyb2yBPK1Vx	file-J1jYq8jJXBG2vQ8Jb54Fj6q6	file-J1jYq90JXBG0kb0KFGX04G95	file-J1jYq98JXBG2vQ8Jb54Fj6q8
chr18_chunk6	14691903	14699999	14684744	17684669	ukb24310_c18_b734_v1.chunk4	file-J1jZ00QJXBG5p5Z51GqJ6Z5z	file-J1jZ028JXBG4vyqybqjXZ3zG	file-J1jZ02QJXBG6fY3yGGxbq827	file-J1jZ02jJXBG6x3fK3XFqkPP5
chr18_chunk6	14700004	14706038	14684744	17684669	ukb24310_c18_b735_v1.chunk1	file-J1j43VQJyFf7JvqXjVzYq62X	file-J1j43YQJyFf1B69BgBFQgPp9	file-J1j43YjJyFf90YpkjQ90pfk9	file-J1j43Z0JyFf0yBP5g4KQybf2
chr18_chunk6	14706039	14711979	14684744	17684669	ukb24310_c18_b735_v1.chunk2	file-J1j3ZK0JYvx3FvVbVGFjvFfz	file-J1j3ZPQJYvx1PGb1ZpzV6GGq	file-J1j3ZPQJYvx1PGb1ZpzV6GGx	file-J1j3ZPjJYvx1PGb1ZpzV6GJ1
chr18_chunk6	14711980	14719996	14684744	17684669	ukb24310_c18_b735_v1.chunk3	file-J1j3pJjJYvx9By2y1Fbp006q	file-J1j3pPQJYvx0Q51172q80z18	file-J1j3pPjJYvx4fQJGb5v9QpJx	file-J1j3pQ0JYvx0Q51172q80z1B
chr18_chunk6	14720006	14724713	14684744	17684669	ukb24310_c18_b736_v1.chunk1	file-J1j44y8JyFfFp5BB5G88B8g8	file-J1j44zjJyFfBBjXx12PgJ5YQ	file-J1j4500JyFfBvP8z61y1Xb6g	file-J1j4508JyFf0vKxQXqPxz8v8
chr18_chunk6	14724716	14730412	14684744	17684669	ukb24310_c18_b736_v1.chunk2	file-J1j44V0JyFfBvP8z61y1Xb60	file-J1j44XQJyFf2vQ8Jb549fqXg	file-J1j44XjJyFf4Ff1Qx6B4JKPK	file-J1j44XjJyFf8G7G14VKKqGfJ
chr18_chunk6	14730414	14736185	14684744	17684669	ukb24310_c18_b736_v1.chunk3	file-J1j448QJyFf282XJZ14VK7QV	file-J1j44F0JyFf61K202JZgGYYQ	file-J1j44F8JyFf50g90JVx1Jvz6	file-J1j44FQJyFf33k1X9893023G
chr18_chunk6	14736186	14740000	14684744	17684669	ukb24310_c18_b736_v1.chunk4	file-J1j3QYQJYvx02pjgbKpvqY52	file-J1j3QZQJYvx0kb0KFGXKG6pz	file-J1j3QZQJYvxBgzJQYzvJzb1J	file-J1j3QZjJYvx7JvqXjVzYq48B
chr18_chunk6	14740003	14745187	14684744	17684669	ukb24310_c18_b737_v1.chunk1	file-J1jYpkjJXBG50g90JVx2gQ5q	file-J1jYpq8JXBG3gV6PPqGFg2Qp	file-J1jYpq8JXBG3gV6PPqGFg2Qv	file-J1jYpqQJXBGF32JPgP1b5QZ6
chr18_chunk6	14745190	14749478	14684744	17684669	ukb24310_c18_b737_v1.chunk2	file-J1jYpzjJXBGJgXyb2yBPK1Vq	file-J1jYq10JXBGJqz51JkXzxBYq	file-J1jYq18JXBGJqz51JkXzxBYz	file-J1jYq1QJXBG17G1KpKvy06zg
chr18_chunk6	14749479	14755010	14684744	17684669	ukb24310_c18_b737_v1.chunk3	file-J1jYkvQJXBG4vffVvBjybXxG	file-J1jYkyjJXBG6VYfyK5619b6q	file-J1jYkz0JXBG6GQF0K8yf54Yk	file-J1jYkz8JXBG6VYfyK5619b6x
chr18_chunk6	14755011	14759997	14684744	17684669	ukb24310_c18_b737_v1.chunk4	file-J1jYj1QJXBGKXBkpyjFvqK6G	file-J1jYj2jJXBGP0jyQ6zKgp55z	file-J1jYj30JXBGKXBkpyjFvqK6K	file-J1jYj38JXBG5p5Z51GqJ5GGK
chr18_chunk6	14760005	14765979	14684744	17684669	ukb24310_c18_b738_v1.chunk1	file-J1gb38QJ3YXkKf7fkJ8VG7XV	file-J1gb3B8J3YXfjQV0q3FyypZQ	file-J1gb3BQJ3YXX9pJJPQQ6Bj46	file-J1gb3BjJ3YXfF8663v8y7k29
chr18_chunk6	14765984	14771452	14684744	17684669	ukb24310_c18_b738_v1.chunk2	file-J1gb1j8J8192XJGFQzV3x0p5	file-J1gb1kjJ819465v4vy5q23X7	file-J1gb1p0J8197JZ8ppp3BFFbJ	file-J1gb1p0J8192j5k8fB7QXJ0x
chr18_chunk6	14771454	14779997	14684744	17684669	ukb24310_c18_b738_v1.chunk3	file-J1gb6ZjJ8198G7G14VKGf6Jz	file-J1gb6fjJ81929gG5PFF8Jg1y	file-J1gb6fjJ819B3Bk2vqGFPj7g	file-J1gb6g0J8197VJGkjZ4bk6Yx
chr18_chunk6	14780001	14786039	14684744	17684669	ukb24310_c18_b739_v1.chunk1	file-J1gb220J819FFGk0Zg4gjFbk	file-J1gb238J8192j5k8fB7QXJ14	file-J1gb23QJ81991FXzxGv15gxf	file-J1gb23jJ819PjGGzY77fQxG4
chr18_chunk6	14786040	14790658	14684744	17684669	ukb24310_c18_b739_v1.chunk2	file-J1gb158J8194gFVX7K53Fk81	file-J1gb16jJ819KVzQXGBY8q9QJ	file-J1gb170J8192j5k8fB7QXGzp	file-J1gb17QJ8190yBP5g4Kz3Fxb
chr18_chunk6	14790660	14795028	14684744	17684669	ukb24310_c18_b739_v1.chunk3	file-J1gb16QJ819K919QZKZvY53P	file-J1gb17jJ8194gFVX7K53Fk8g	file-J1gb180J819FG8zbJkgxk43b	file-J1gb188J81990YpkjQ9K9JK9
chr18_chunk6	14795030	14800000	14684744	17684669	ukb24310_c18_b739_v1.chunk4	file-J1gjFF8JjjFbj8B7GP03v5vB	file-J1gjFGjJjjFk48QVyYzB6z16	file-J1gjFJ0JjjFkBy2y1FbjBkg4	file-J1gjFJ8JjjFf3J69PK6J274V
chr18_chunk6	14800001	14806298	14684744	17684669	ukb24310_c18_b740_v1.chunk1	file-J1kk4q8JyPG6VYfyK562qfqP	file-J1kk4vjJyPG6jQV0q3FYfvG0	file-J1kk4x0JyPG22q71kyg7GPPz	file-J1kk4x0JyPGK7kPZ6vz5v4gp
chr18_chunk6	14806300	14810392	14684744	17684669	ukb24310_c18_b740_v1.chunk2	file-J1kk3kjJyPG17G1KpKvzZZB9	file-J1kk3q0JyPG17G1KpKvzZZBg	file-J1kk3q8JyPGJqz51JkXVX20B	file-J1kk3qQJyPG17G1KpKvzZZF1
chr18_chunk6	14810395	14815751	14684744	17684669	ukb24310_c18_b740_v1.chunk3	file-J1kk7B0JyPGBBjXx12PkVbKX	file-J1kk7FQJyPG50g90JVx43VxG	file-J1kk7FjJyPG61K202JZkpK63	file-J1kk7G0JyPGFp5BB5G8BQjy8
chr18_chunk6	14815752	14819999	14684744	17684669	ukb24310_c18_b740_v1.chunk4	file-J1kk3yQJyPG22q71kyg7GP33	file-J1kk3zjJyPG6kbQGJ1pFfgqy	file-J1kk400JyPG6jQV0q3FYfv83	file-J1kk408JyPGJqz51JkXVX23X
chr18_chunk6	14820002	14823266	14684744	17684669	ukb24310_c18_b741_v1.chunk1	file-J1gb288J8199YvZYbkGZPJ09	file-J1gb29QJ81963J69PK6GxX0v	file-J1gb29jJ819FFGk0Zg4gjFf2	file-J1gb2B0J819FFGk0Zg4gjFf4
chr18_chunk6	14823267	14828455	14684744	17684669	ukb24310_c18_b741_v1.chunk2	file-J1gb238J819948QVyYzB28Kp	file-J1gb24QJ819PjGGzY77fQxG6	file-J1gb24jJ8196bzkGxJYFBf8f	file-J1gb250J8196bzkGxJYFBf8j
chr18_chunk6	14828457	14833769	14684744	17684669	ukb24310_c18_b741_v1.chunk3	file-J1kk28QJyPG2YPf515fQzKBJ	file-J1kk29jJyPGF1Q09pqGFjF1K	file-J1kk2B0JyPG25Kx5Qb8xp6J0	file-J1kk2B8JyPG2YPf515fQzKFp
chr18_chunk6	14833775	14839999	14684744	17684669	ukb24310_c18_b741_v1.chunk4	file-J1kk368JyPGP0zjX3vV6J340	file-J1kk37QJyPGFGG2xb8zxgfX6	file-J1kk37jJyPGP0zjX3vV6J344	file-J1kk380JyPG1vKFJy9qx1J15
chr18_chunk6	14840001	14846076	14684744	17684669	ukb24310_c18_b742_v1.chunk1	file-J1gj7J0JjjFfVYfyK56Jp4FX	file-J1gj7KQJjjFQyBP5g4KzFg3Y	file-J1gj7KjJjjFfVYfyK56Jp4G8	file-J1gj7P0JjjFqGG2xb8zj81ZP
chr18_chunk6	14846077	14851885	14684744	17684669	ukb24310_c18_b742_v1.chunk2	file-J1gPVfjJyvPYQ5qPKB52X17f	file-J1gPVj0JyvPf3J69PK6GbqP1	file-J1gPVj8JyvPXXJGFQzV3Pk3Z	file-J1gPVjQJyvPVx464FQzXB966
chr18_chunk6	14851888	14856730	14684744	17684669	ukb24310_c18_b742_v1.chunk3	file-J1gPVy8JyvPqp5BB5G862zVF	file-J1gPVzQJyvPk48QVyYz9bfZb	file-J1gPVzjJyvPkBy2y1FbggkXK	file-J1gPX00JyvPkBy2y1FbggkXQ
chr18_chunk6	14856732	14860000	14684744	17684669	ukb24310_c18_b742_v1.chunk4	file-J1gPj90JyvPY7j4907XqK6Xj	file-J1gPjBQJyvPp18485ZyV2763	file-J1gPjBQJyvPgZqG9kG2BK2Jp	file-J1gPjBjJyvPyPG54GQf59PxF
chr18_chunk6	14860001	14864055	14684744	17684669	ukb24310_c18_b743_v1.chunk1	file-J1gj7JQJjjFfGQF0K8yXj24P	file-J1gj7P0JjjFk0YpkjQ9Kgzy7	file-J1gj7P8JjjFZgFVX7K53bKqY	file-J1gj7PQJjjFQgX47Z59BB4z9
chr18_chunk6	14864058	14867869	14684744	17684669	ukb24310_c18_b743_v1.chunk2	file-J1gj6zjJjjFf1K202JZbZ51Q	file-J1gj710JjjFfGQF0K8yXj218	file-J1gj718JjjFz0zjX3vV0qZzj	file-J1gj71QJjjFVvKFJy9qgx9xQ
chr18_chunk6	14867872	14871897	14684744	17684669	ukb24310_c18_b743_v1.chunk3	file-J1gj6yQJjjFZ65v4vy5q99Zp	file-J1gj700JjjFZ65v4vy5q99bB	file-J1gj708JjjFQgX47Z59BB4pj	file-J1gj70QJjjFqG8zbJkgxzzbb
chr18_chunk6	14871898	14877245	14684744	17684669	ukb24310_c18_b743_v1.chunk4	file-J1gj6FjJjjFzjGGzY77fq34P	file-J1gj6J0JjjFzjGGzY77fq34b	file-J1gj6J8JjjFYFqGX25Bg1QfG	file-J1gj6JQJjjFzjGGzY77fq34g
chr18_chunk6	14877248	14880000	14684744	17684669	ukb24310_c18_b743_v1.chunk5	file-J1gj0z8JjjFZfQJGb5v7Qp4b	file-J1gj100JjjFfkbQGJ1p6vFbZ	file-J1gj108JjjFfjQV0q3Fz7vF8	file-J1gj10QJjjFV7G1KpKvpbYP3
chr18_chunk6	14880001	14884495	14684744	17684669	ukb24310_c18_b744_v1.chunk1	file-J1gb2ZjJ819948QVyYzB28Q3	file-J1gb2fjJ8199YvZYbkGZPJ11	file-J1gb2g0J819PjGGzY77fQxJk	file-J1gb2g8J819PjGGzY77fQxJq
chr18_chunk6	14884497	14890642	14684744	17684669	ukb24310_c18_b744_v1.chunk2	file-J1gb14QJ8197JZ8ppp3BFFYg	file-J1gb15jJ81963J69PK6GxVzp	file-J1gb168J819FFGk0Zg4gjFZb	file-J1gb16QJ8191x464FQzXj4B3
chr18_chunk6	14890647	14896358	14684744	17684669	ukb24310_c18_b744_v1.chunk3	file-J1gb1P8J8192XJGFQzV3x0gv	file-J1gb1QjJ8194gFVX7K53Fk9K	file-J1gb1QjJ81990YpkjQ9K9JKv	file-J1gb1V0J8190gX47Z59B30Gf
chr18_chunk6	14896364	14899996	14684744	17684669	ukb24310_c18_b744_v1.chunk4	file-J1gZvP0J8194pY8fJ1pzVfzG	file-J1gZvQ0J8190gX47Z59B3029	file-J1gZvQ0J8197JZ8ppp3BFF95	file-J1gZvQ8J8190yBP5g4Kz3FgB
chr18_chunk6	14900008	14906401	14684744	17684669	ukb24310_c18_b745_v1.chunk1	file-J1gb1b0J8190yBP5g4Kz3Fz6	file-J1gb1fQJ819FbKV0pZX6g34F	file-J1gb1fQJ8192XJGFQzV3x0p3	file-J1gb1fjJ819948QVyYzB28K6
