chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk26	72996543	73002095	72996543	75995336	ukb24310_c18_b3650_v1.chunk1	file-J1jfPz8JxG9QyBP5g4KVq6Kp	file-J1jfQ0jJxG9kBy2y1FbqKJjp	file-J1jfQ10JxG9f3J69PK60bzzf	file-J1jfQ18JxG9Vx464FQzf3byV
chr18_chunk26	73002098	73007887	72996543	75995336	ukb24310_c18_b3650_v1.chunk2	file-J1jfP70JxG9f3J69PK60bzvp	file-J1jfP88JxG9qvjJZF7bf24P4	file-J1jfP8QJxG9qvjJZF7bf24P6	file-J1jfP8jJxG9qvjJZF7bf24P8
chr18_chunk26	73007888	73013401	72996543	75995336	ukb24310_c18_b3650_v1.chunk3	file-J1jfP60JxG9V1p9k4Y0KpqQx	file-J1jfP7QJxG9Z65v4vy5y8zv4	file-J1jfP7jJxG9X82XJZ14XkJxj	file-J1jfP80JxG9ZfQJGb5vBj42q
chr18_chunk26	73013402	73016527	72996543	75995336	ukb24310_c18_b3650_v1.chunk4	file-J1jY13QJZ83K7kPZ6vz40Qfg	file-J1jY14QJZ834Ff1Qx6B5qJYF	file-J1jY14jJZ838G7G14VK040p7	file-J1jY14jJZ83BgzJQYzvPXpGY
chr18_chunk26	73016530	73021029	72996543	75995336	ukb24310_c18_b3651_v1.chunk1	file-J1jY4yQJZ8387y68KbVVG4q9	file-J1jY4zjJZ835KF6GzbJyvY9f	file-J1jY500JZ835kz00v214J2pp	file-J1jY508JZ830fX63FZF4vyJy
chr18_chunk26	73021030	73025597	72996543	75995336	ukb24310_c18_b3651_v1.chunk2	file-J1jY5gQJZ837JvqXjVzbP5j4	file-J1jY5k0JZ830kb0KFGX033bP	file-J1jY5kQJZ836x3fK3XFqkGkP	file-J1jY5kjJZ836x3fK3XFqkGkV
chr18_chunk26	73025599	73030783	72996543	75995336	ukb24310_c18_b3651_v1.chunk3	file-J1jY5VjJZ83B6495QQVX603b	file-J1jY5Y0JZ83B9Pq2K72xkPGF	file-J1jY5Y8JZ83B9Pq2K72xkPGJ	file-J1jY5YQJZ835kz00v214J2x0
chr18_chunk26	73030784	73036517	72996543	75995336	ukb24310_c18_b3651_v1.chunk4	file-J1jY618JZ83B9Pq2K72xkPJj	file-J1jY63QJZ834KBFzFJB8v979	file-J1jY63jJZ83756ZFXjx9667v	file-J1jY640JZ834vyqybqjXZ1Qv
chr18_chunk26	73036531	73042471	72996543	75995336	ukb24310_c18_b3652_v1.chunk1	file-J1jY58QJZ836fY3yGGxbpQjz	file-J1jY5BQJZ83BgzJQYzvPXppV	file-J1jY5BQJZ834KBFzFJB8v946	file-J1jY5BjJZ83B6495QQVX6038
chr18_chunk26	73042472	73047917	72996543	75995336	ukb24310_c18_b3652_v1.chunk2	file-J1jY5jjJZ838G7G14VK041J9	file-J1jY5p8JZ834vyqybqjXZ1QX	file-J1jY5pQJZ834KBFzFJB8v95b	file-J1jY5pjJZ830659VFYPqy177
chr18_chunk26	73047926	73053535	72996543	75995336	ukb24310_c18_b3652_v1.chunk3	file-J1jY588JZ835KF6GzbJyvYB5	file-J1jY5B0JZ830659VFYPqy164	file-J1jY5B0JZ834KBFzFJB8v942	file-J1jY5B8JZ83B6495QQVX6032
chr18_chunk26	73053536	73056509	72996543	75995336	ukb24310_c18_b3652_v1.chunk4	file-J1jY1J8JZ832vQ8Jb54Ffxx3	file-J1jY1K8JZ83Jqz51JkXzpGFg	file-J1jY1KQJZ8322q71kyg5B3vj	file-J1jY1KjJZ836kbQGJ1p9q399
chr18_chunk26	73056513	73062600	72996543	75995336	ukb24310_c18_b3653_v1.chunk1	file-J1jY6kjJZ8343pVbf4YYzy6k	file-J1jY6q0JZ83J3556gyQYjXj3	file-J1jY6q8JZ83GVXQ8X6x4y5Jy	file-J1jY6qQJZ830p4yy6jqVYFFx
chr18_chunk26	73062601	73068599	72996543	75995336	ukb24310_c18_b3653_v1.chunk2	file-J1jfPP0JxG9zjGGzY77pfB9Q	file-J1jfPQ8JxG9zjGGzY77pfB9Z	file-J1jfPQQJxG9fbzkGxJYPFZxv	file-J1jfPQjJxG9YFqGX25BpzzFQ
chr18_chunk26	73068605	73076504	72996543	75995336	ukb24310_c18_b3653_v1.chunk3	file-J1jY9q8JZ839Kf7fkJ8Z9Vg5	file-J1jY9x0JZ8329gG5PFFFYxxk	file-J1jY9x8JZ83GjbXfFvv8YVgj	file-J1jY9xQJZ839bvGgYx7VZGZB
chr18_chunk26	73076512	73082496	72996543	75995336	ukb24310_c18_b3654_v1.chunk1	file-J1jGVj0J1f490YpkjQ917kbV	file-J1jGVkQJ1f44zJv662fg92fV	file-J1jGVkjJ1f47q1qK33K4qF88	file-J1jGVp0J1f46kY8bGYvFKbX3
chr18_chunk26	73082499	73087872	72996543	75995336	ukb24310_c18_b3654_v1.chunk2	file-J1jGXQ8J1f45p5Z51GqGKb0v	file-J1jGXVQJ1f46kY8bGYvFP94b	file-J1jGXVjJ1f44vffVvBjxYfqx	file-J1jGXX0J1f44vffVvBjxYfqz
chr18_chunk26	73087873	73093613	72996543	75995336	ukb24310_c18_b3654_v1.chunk3	file-J1jGX18J1f42YPf515fxb2qz	file-J1jGX2QJ1f4GVXQ8X6x46k6B	file-J1jGX2jJ1f40p4yy6jqQjkkZ	file-J1jGX30J1f4P0jyQ6zKg5yJZ
chr18_chunk26	73093615	73096496	72996543	75995336	ukb24310_c18_b3654_v1.chunk4	file-J1jGGPjJ1f43FqGX25BkbxJx	file-J1jGGQQJ1f47PxB7FgXyQbkj	file-J1jGGQjJ1f42zXP1YbBQQb4b	file-J1jGGV0J1f49YvZYbkGg642g
chr18_chunk26	73096498	73102157	72996543	75995336	ukb24310_c18_b3655_v1.chunk1	file-J1gPKk0J543kq74j1kpBKjgB	file-J1gPKp8J543VpBZvfG3jfg4z	file-J1gPKpQJ543XfyvXQ6gbq188	file-J1gPKpjJ543gyQ5bjy4z1917
chr18_chunk26	73102158	73107849	72996543	75995336	ukb24310_c18_b3655_v1.chunk2	file-J1gPKyQJ543kq74j1kpBKjj0	file-J1gPP00J543bvZVB6zkp864J	file-J1gPP08J543q351yKZf1Pb8v	file-J1gPP0jJ543X82XJZ14z0Qjj
chr18_chunk26	73107853	73116487	72996543	75995336	ukb24310_c18_b3655_v1.chunk3	file-J1gPZK8J543Z3pVbf4YQZxX5	file-J1gPZQ0J543X9pJJPQQ5pGgJ	file-J1gPZQ8J543V7G1KpKvp03vP	file-J1gPZQQJ543V7G1KpKvp03vY
chr18_chunk26	73116490	73122488	72996543	75995336	ukb24310_c18_b3656_v1.chunk1	file-J1jGVZ0J1f49YvZYbkGg6V91	file-J1jGVb8J1f4465v4vy5xYFG3	file-J1jGVbQJ1f4465v4vy5xYFG5	file-J1jGVbjJ1f40gX47Z59GBgq3
chr18_chunk26	73122492	73128485	72996543	75995336	ukb24310_c18_b3656_v1.chunk2	file-J1jGVXQJ1f40gz1QQ1vvPQky	file-J1jGVZ0J1f49YvZYbkGg6V93	file-J1jGVZ8J1f41vKFJy9qpVFPz	file-J1jGVZQJ1f42j5k8fB7XkGyP
chr18_chunk26	73128486	73136479	72996543	75995336	ukb24310_c18_b3656_v1.chunk3	file-J1gPZ40J543X2q71kyg1qX5B	file-J1gPZ5jJ543yVzQXGBY8K6xy	file-J1gPZ60J543yVzQXGBY8K6y0	file-J1gPZ68J543fF8663v8xy9KZ
chr18_chunk26	73136482	73142348	72996543	75995336	ukb24310_c18_b3657_v1.chunk1	file-J1jGVqQJ1f42zXP1YbBQQfKg	file-J1jGVx0J1f46VYfyK560Z143	file-J1jGVx8J1f46kY8bGYvFKbX9	file-J1jGVxQJ1f41vKFJy9qpVFQ3
chr18_chunk26	73142357	73148038	72996543	75995336	ukb24310_c18_b3657_v1.chunk2	file-J1jGX00J1f46VYfyK560Z145	file-J1jGX1QJ1f44gFVX7K55vK0Z	file-J1jGX1jJ1f4F1Q09pqG95yzk	file-J1jGX20J1f482FK2PJVXP984
chr18_chunk26	73148039	73156469	72996543	75995336	ukb24310_c18_b3657_v1.chunk3	file-J1jGZxQJ1f482FK2PJVXPxxG	file-J1jGZz0J1f4BBjXx12PgqPQx	file-J1jGZz8J1f40Q51172q8F0z7	file-J1jGZzQJ1f4FvjJZF7bbKZbZ
chr18_chunk26	73156474	73162930	72996543	75995336	ukb24310_c18_b3658_v1.chunk1	file-J1gPQ3QJ543bvZVB6zkp86KK	file-J1gPQ4jJ543QvKxQXqPq7V35	file-J1gPQ50J543V1p9k4Y0BkP4k	file-J1gPQ58J543V1p9k4Y0BkP4q
chr18_chunk26	73162944	73168588	72996543	75995336	ukb24310_c18_b3658_v1.chunk2	file-J1gPQp0J543VPGb1ZpzyQ6Z6	file-J1gPQq8J543ZpY8fJ1pz30ZJ	file-J1gPQqQJ543fF8663v8xy8Vp	file-J1gPQqjJ543Z3pVbf4YQZvbb
chr18_chunk26	73168591	73176464	72996543	75995336	ukb24310_c18_b3658_v1.chunk3	file-J1jGjG8J1f4465v4vy5xYzJ8	file-J1jGjK0J1f4FvjJZF7bbKZyb	file-J1jGjK8J1f4BBjXx12PgqPpX	file-J1jGjKQJ1f4282XJZ14Vv4Kp
chr18_chunk26	73176466	73183086	72996543	75995336	ukb24310_c18_b3659_v1.chunk1	file-J1jFy58JXVPg56ZFXjx86475	file-J1jFy70JXVPx3556gyQY7G15	file-J1jFy78JXVPbp5Z51GqGGj5K	file-J1jFy7QJXVPbp5Z51GqGGj5Q
