chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk18	49665070	49671031	49665070	52339025	ukb24310_c18_b2483_v1.chunk2	file-J1gPQFjJYyP1JpfF1KBB9Q6K	file-J1gPQJ8JYyPJ73YfG50y31Jx	file-J1gPQJ8JYyP5kg0kZyp3qq3y	file-J1gPQJQJYyPJ73YfG50y31Jz
chr18_chunk18	49671032	49679028	49665070	52339025	ukb24310_c18_b2483_v1.chunk3	file-J1gPZBQJYyPPKkzF0q35b7bY	file-J1gPZG0JYyPFXYGbG1gfJz1J	file-J1gPZG8JYyP0ZFZV0zyK9Py3	file-J1gPZGQJYyP0ZFZV0zyK9Py5
chr18_chunk18	49679031	49685096	49665070	52339025	ukb24310_c18_b2484_v1.chunk1	file-J1gq7B8Jv5pGPF5f7v83Qx88	file-J1gq7G0Jv5pP0zjX3vV194FV	file-J1gq7G8Jv5pP0zjX3vV194FY	file-J1gq7GQJv5p6GQF0K8yXz4B9
chr18_chunk18	49685097	49691459	49665070	52339025	ukb24310_c18_b2484_v1.chunk2	file-J1gq6x8Jv5pBgzJQYzvG6JGZ	file-J1gq6yjJv5p948QVyYzBbYvj	file-J1gq6z0Jv5pBgzJQYzvG6JGj	file-J1gq6z8Jv5p29gG5PFF92YzB
chr18_chunk18	49691462	49699028	49665070	52339025	ukb24310_c18_b2484_v1.chunk3	file-J1gq8GQJv5p2j5k8fB7V21Yq	file-J1gq8K0Jv5p7JZ8ppp3BgyX7	file-J1gq8K8Jv5p0yBP5g4KzQzzF	file-J1gq8KQJv5p0yBP5g4KzQzzJ
chr18_chunk18	49699029	49705060	49665070	52339025	ukb24310_c18_b2485_v1.chunk1	file-J1gPP58JZF0x3556gyQzy18X	file-J1gPP78JZF0Xj5k8fB7QB0Y2	file-J1gPP78JZF0g56ZFXjx5103Z	file-J1gPP7QJZF0QgX47Z599vYJk
chr18_chunk18	49705061	49711052	49665070	52339025	ukb24310_c18_b2485_v1.chunk2	file-J1gPP4jJZF0Qp4yy6jqx4fgj	file-J1gPP6jJZF0ffY3yGGxVB7BF	file-J1gPP70JZF0Q659VFYPgPkKX	file-J1gPP78JZF0fx3fK3XFgGGxV
chr18_chunk18	49711053	49719027	49665070	52339025	ukb24310_c18_b2485_v1.chunk3	file-J1gPXP8JZF0Q2pjgbKppX5vZ	file-J1gPXV0JZF0XvQ8Jb5476b5F	file-J1gPXV8JZF0Qkb0KFGXFybv1	file-J1gPXV8JZF0XvQ8Jb5476b5J
chr18_chunk18	49719031	49724333	49665070	52339025	ukb24310_c18_b2486_v1.chunk1	file-J1gPKgjJZF0qbKV0pZX6JVZg	file-J1gPKkQJZF0bp5Z51Gq97Zb8	file-J1gPKkjJZF0Qp4yy6jqx4fgJ	file-J1gPKp0JZF0yXBkpyjFk2jyp
chr18_chunk18	49724334	49730269	49665070	52339025	ukb24310_c18_b2486_v1.chunk2	file-J1gPPzQJZF0VPGb1ZpzyQ6Q0	file-J1gPQ0jJZF0YFvVbVGFfZq54	file-J1gPQ10JZF0zKkzF0q35b6Pp	file-J1gPQ10JZF0gq1qK33K1yK96
chr18_chunk18	49730270	49739026	49665070	52339025	ukb24310_c18_b2486_v1.chunk3	file-J1gPZ6QJZF0g3b826x1g7gGf	file-J1gPZ88JZF0VJJ7GgqVz579b	file-J1gPZ8QJZF0kZQqJ8QKYVGkB	file-J1gPZ8jJZF0qq8fBJx464xFf
chr18_chunk18	49739031	49745173	49665070	52339025	ukb24310_c18_b2487_v1.chunk1	file-J1gPP9jJZF0QyBP5g4KyjY2F	file-J1gPPF0JZF0Q659VFYPgPkKZ	file-J1gPPF8JZF0ffY3yGGxVB7BY	file-J1gPPFQJZF0Q659VFYPgPkKf
chr18_chunk18	49745175	49750997	49665070	52339025	ukb24310_c18_b2487_v1.chunk2	file-J1gZZ98Jp687P1PkZJkGKGbJ	file-J1gZZBjJp687VJGkjZ4bjVZg	file-J1gZZBjJp687VJGkjZ4bjVZk	file-J1gZZF0Jp68GPF5f7v8308xB
chr18_chunk18	49750998	49759025	49665070	52339025	ukb24310_c18_b2487_v1.chunk3	file-J1gZk98Jp689ZQqJ8QKYpqyg	file-J1gZkF0Jp681vKFJy9qgfkqY	file-J1gZkF8Jp686VYfyK56JbKPF	file-J1gZkFQJp68P0zjX3vV0YB3f
chr18_chunk18	49759030	49761623	49665070	52339025	ukb24310_c18_b2488_v1.chunk1	file-J1gf6QjJV3zqbKV0pZX6k1qy	file-J1gf6X8JV3zqkb68xB2vQ84B	file-J1gf6X8JV3zX5Kx5Qb8k1PjQ	file-J1gf6XQJV3zYXGFbzKk1Z8bf
chr18_chunk18	49761624	49765494	49665070	52339025	ukb24310_c18_b2488_v1.chunk2	file-J1gf5G0JV3zfbzkGxJYFFKK7	file-J1gf5J8JV3zV2yZ2qpZJF72f	file-J1gf5JQJV3zvVXQ8X6x0k4zk	file-J1gf5JjJV3zz0jyQ6zKZ6f4Z
chr18_chunk18	49765495	49771175	49665070	52339025	ukb24310_c18_b2488_v1.chunk3	file-J1gf5k0JV3zkYvZYbkGZX0Yg	file-J1gf5p8JV3zkYvZYbkGZX0Yv	file-J1gf5pQJV3zy919QZKZvb4PQ	file-J1gf5pjJV3zkYvZYbkGZX0Yz
chr18_chunk18	49771176	49776021	49665070	52339025	ukb24310_c18_b2488_v1.chunk4	file-J1gf4yQJV3zV7G1KpKvpVg7q	file-J1gf4zjJV3zz0jyQ6zKZ6bz8	file-J1gf500JV3zvVXQ8X6x0jV89	file-J1gf508JV3zz0jyQ6zKZ6bzB
chr18_chunk18	49776022	49779028	49665070	52339025	ukb24310_c18_b2488_v1.chunk5	file-J1gbzY8JV3zvVXQ8X6x0gx12	file-J1gbzZ8JV3zfjQV0q3Fz36KJ	file-J1gbzZQJV3zfkbQGJ1p6fQKb	file-J1gbzZjJV3zfkbQGJ1p6fQKg
chr18_chunk18	49779030	49784550	49665070	52339025	ukb24310_c18_b2489_v1.chunk1	file-J1gZZ20Jp683pqQ68bF4JX51	file-J1gZZ3QJp681JJ7GgqVzQY25	file-J1gZZ3jJp681JJ7GgqVzQY27	file-J1gZZ3jJp68P6f6ZGfxb0v10
chr18_chunk18	49784552	49789724	49665070	52339025	ukb24310_c18_b2489_v1.chunk2	file-J1gZZ58Jp688BgYjPf8P282q	file-J1gZZ6jJp684pY8fJ1pzVZpq	file-J1gZZ6jJp6843pVbf4YQz1XJ	file-J1gZZ70Jp687P1PkZJkGKGbB
