chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk4	8692297	8700000	8692297	11686397	ukb24310_c18_b434_v1.chunk3	file-J1gqzBQJZYb7P1PkZJkJ333Y	file-J1gqzG8JZYbKKq6BJyZfYQq1	file-J1gqzGQJZYb82FK2PJVV7f96	file-J1gqzGjJZYbF1Q09pqG7g32B
chr18_chunk4	8700005	8705235	8692297	11686397	ukb24310_c18_b435_v1.chunk1	file-J1gqpkQJZYb90YpkjQ9P2y83	file-J1gqpq0JZYb0kb0KFGXGf5pz	file-J1gqpq0JZYbBgzJQYzvG8x9j	file-J1gqpq8JZYbBgzJQYzvG8x9p
chr18_chunk4	8705238	8709776	8692297	11686397	ukb24310_c18_b435_v1.chunk2	file-J1gqpX8JZYb90YpkjQ9P2y81	file-J1gqpYjJZYb7PxB7FgXvV2g3	file-J1gqpZ0JZYb3FqGX25BgxQ35	file-J1gqpZ8JZYbK919QZKZxvq3X
chr18_chunk4	8709777	8715040	8692297	11686397	ukb24310_c18_b435_v1.chunk3	file-J1gqkjjJZYb4zJv662fb4jKk	file-J1gqkpjJZYb1PGb1ZpzzY48p	file-J1gqkq0JZYbKv46GK4245fbJ	file-J1gqkq8JZYb4zJv662fb4jKv
chr18_chunk4	8715042	8719998	8692297	11686397	ukb24310_c18_b435_v1.chunk4	file-J1jFvb0JQvX2j5k8fB7Xj3f9	file-J1jFvf8JQvX73b826x1p84Z7	file-J1jFvfQJQvX86B1k0Z4b9p4F	file-J1jFvfjJQvXFq8fBJx48zXk5
chr18_chunk4	8720006	8725856	8692297	11686397	ukb24310_c18_b436_v1.chunk1	file-J1gqkz8JZYbPjGGzY77gKXZg	file-J1gqp0QJZYb8vVG93JXK6z6k	file-J1gqp0jJZYb4Ff1Qx6B2gzKY	file-J1gqp10JZYb7JvqXjVzX85Kp
chr18_chunk4	8725858	8729849	8692297	11686397	ukb24310_c18_b436_v1.chunk2	file-J1gqqZ8JZYb7q1qK33K2xYqG	file-J1gqqbQJZYb4zJv662fb4jbk	file-J1gqqbjJZYb4zJv662fb4jbq	file-J1gqqf0JZYbPKkzF0q36kK7V
chr18_chunk4	8729853	8735582	8692297	11686397	ukb24310_c18_b436_v1.chunk3	file-J1gqkKjJZYb8vVG93JXK6z6P	file-J1gqkQ0JZYb3FvVbVGFgb0XZ	file-J1gqkQ8JZYbP8bVQ6KQjXQzV	file-J1gqkQQJZYbP8bVQ6KQjXQzY
chr18_chunk4	8735587	8740000	8692297	11686397	ukb24310_c18_b436_v1.chunk4	file-J1gqf50JZYbKXBkpyjFpKP87	file-J1gqf60JZYb0p4yy6jqybfv8	file-J1gqf68JZYbP0jyQ6zKb293q	file-J1gqf6QJZYbKXBkpyjFpKP89
chr18_chunk4	8740001	8746551	8692297	11686397	ukb24310_c18_b437_v1.chunk1	file-J1jFyF0JQvXB6495QQVVF132	file-J1jFyGQJQvX6kY8bGYvFKQk1	file-J1jFyGjJQvX4vffVvBjxYb11	file-J1jFyJ0JQvX4vffVvBjxYb13
