chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk20	55219029	55224862	55219029	58039028	ukb24310_c18_b2761_v1.chunk1	file-J1gqBJQJ09bkbvGgYx7z6J2B	file-J1gqBP0J09bY3qFx1z5bvX9J	file-J1gqBP8J09bkbvGgYx7z6J2Q	file-J1gqBPQJ09bY3qFx1z5bvX9P
chr18_chunk20	55224865	55231387	55219029	58039028	ukb24310_c18_b2761_v1.chunk2	file-J1gqB38J09bfkbQGJ1p733V5	file-J1gqB4jJ09bvjbXfFvv5zk9G	file-J1gqB58J09bX9gG5PFF92Z5P	file-J1gqB5QJ09bvPF5f7v83QxPp
chr18_chunk20	55231400	55239028	55219029	58039028	ukb24310_c18_b2761_v1.chunk3	file-J1gqGK8J09bqFGk0Zg4jFY79	file-J1gqGPjJ09bxG983Gy3XjfxK	file-J1gqGQ0J09bz9g82XgJ6zyKB	file-J1gqGQ0J09bVJpfF1KBF9FZ0
chr18_chunk20	55239031	55245653	55219029	58039028	ukb24310_c18_b2762_v1.chunk1	file-J1j41VjJ5Bbqp5BB5G88B8Q9	file-J1j41Y0J5Bbf1K202JZgGYFY	file-J1j41Y8J5Bbf1K202JZgGYFb	file-J1j41YQJ5BbY3k1X989301q1
chr18_chunk20	55245660	55251935	55219029	58039028	ukb24310_c18_b2762_v1.chunk2	file-J1gq9xQJ09bgVJGkjZ4f9Bpk	file-J1gq9z8J09bg3b826x1jYBqV	file-J1gq9zQJ09bX9gG5PFF92Z51	file-J1gq9zjJ09bkbvGgYx7z5kQj
chr18_chunk20	55251936	55259023	55219029	58039028	ukb24310_c18_b2762_v1.chunk3	file-J1gqBbjJ09bY3qFx1z5bvX9g	file-J1gqBg8J09bQ2pjgbKpqX2Z0	file-J1gqBg8J09bQ2pjgbKpqX2Z2	file-J1gqBgQJ09bf1K202JZbv9gP
chr18_chunk20	55259032	55265787	55219029	58039028	ukb24310_c18_b2763_v1.chunk1	file-J1gq9z0J09bp6yvBQ2z70ZGK	file-J1gqB08J09bX9pJJPQQ74vyP	file-J1gqB0QJ09bVpPV2FY6JBY0q	file-J1gqB0jJ09bX2q71kyg2g84b
chr18_chunk20	55265789	55272623	55219029	58039028	ukb24310_c18_b2763_v1.chunk2	file-J1gq9V0J09bkbvGgYx7z5kPJ	file-J1gq9XQJ09bpY6fGf3JfY19X	file-J1gq9XjJ09bj6B1k0Z4YfJkp	file-J1gq9Y0J09bpY6fGf3JfY19Z
chr18_chunk20	55272626	55279028	55219029	58039028	ukb24310_c18_b2763_v1.chunk3	file-J1gq9Z0J09bg3b826x1jYBq1	file-J1gq9bQJ09bVpPV2FY6JBY06	file-J1gq9bQJ09bX9pJJPQQ74vyF	file-J1gq9bjJ09bVpPV2FY6JBY08
chr18_chunk20	55279030	55285931	55219029	58039028	ukb24310_c18_b2764_v1.chunk1	file-J1gq9p8J09bj6B1k0Z4YfJp8	file-J1gq9qjJ09bz6f6ZGfxbv2fy	file-J1gq9v0J09bz6f6ZGfxbv2g0	file-J1gq9v0J09bqq8fBJx479z93
chr18_chunk20	55285936	55292769	55219029	58039028	ukb24310_c18_b2764_v1.chunk2	file-J1gqB48J09by7kPZ6vz178fP	file-J1gqB5QJ09bp6yvBQ2z70ZGx	file-J1gqB5jJ09bY3qFx1z5bvX8z	file-J1gqB60J09bp3Bk2vqGG2G4y
chr18_chunk20	55292775	55299027	55219029	58039028	ukb24310_c18_b2764_v1.chunk3	file-J1gqG6QJ09bfF8663v8yv3xB	file-J1gqG7jJ09bk1FXzxGv1x92v	file-J1gqG80J09bXXJGFQzV4YxBy	file-J1gqG88J09bkBy2y1Fbjq1qG
chr18_chunk20	55299029	55304538	55219029	58039028	ukb24310_c18_b2765_v1.chunk1	file-J1gqBqQJ09bYQ5qPKB53GXzQ	file-J1gqBx0J09bvPF5f7v83VV22	file-J1gqBx0J09bY3qFx1z5bvXB7	file-J1gqBx8J09bvjbXfFvv60Gq1
chr18_chunk20	55304539	55311231	55219029	58039028	ukb24310_c18_b2765_v1.chunk2	file-J1gq9x0J09bj6B1k0Z4YfJpG	file-J1gq9z0J09bgVJGkjZ4f9Bq3	file-J1gq9z8J09bk48QVyYzBbfkg	file-J1gq9zjJ09bV7G1KpKvq698x
chr18_chunk20	55311238	55319028	55219029	58039028	ukb24310_c18_b2765_v1.chunk3	file-J1j41yQJ5BbYQ5qPKB54xg7v	file-J1j4200J5Bbb0g90JVx1JvpY	file-J1j4200J5BbQ2pjgbKpvv7vb	file-J1j4208J5BbY3k1X989301qj
chr18_chunk20	55319030	55324691	55219029	58039028	ukb24310_c18_b2766_v1.chunk1	file-J1j40f0J5BbZzJv662ffYxBy	file-J1j40gQJ5BbYQ5qPKB54xg53	file-J1j40gjJ5Bbx1YXx1pyJb0kp	file-J1j40j0J5BbY3k1X989301kf
chr18_chunk20	55324692	55330906	55219029	58039028	ukb24310_c18_b2766_v1.chunk2	file-J1j40QjJ5BbY3k1X989301kG	file-J1j40X0J5Bbfx3fK3XFp89jv	file-J1j40X8J5BbZKBFzFJB72k9Q	file-J1j40X8J5BbZKBFzFJB72k9X
chr18_chunk20	55330907	55339025	55219029	58039028	ukb24310_c18_b2766_v1.chunk3	file-J1j42jQJ5Bby7kPZ6vz2YQ29	file-J1j42p0J5BbZvyqybqjQpQxK	file-J1j42p8J5BbffY3yGGxZ0G10	file-J1j42pQJ5BbZKBFzFJB72kK4
chr18_chunk20	55339036	55345375	55219029	58039028	ukb24310_c18_b2767_v1.chunk1	file-J1j4048J5BbYFqGX25Bk5Y06	file-J1j4060J5BbYQ5qPKB54xg3X	file-J1j4068J5Bbp6yvBQ2z8GxXy	file-J1j406QJ5Bbyv46GK425Y25K
chr18_chunk20	55345379	55351975	55219029	58039028	ukb24310_c18_b2767_v1.chunk2	file-J1j402QJ5BbVB69BgBFQgPX1	file-J1j403jJ5Bbqp5BB5G88B8Jz	file-J1j4040J5Bbqp5BB5G88B8K1	file-J1j4048J5BbQ2pjgbKpvv7k2
chr18_chunk20	55351990	55359027	55219029	58039028	ukb24310_c18_b2767_v1.chunk3	file-J1j40j8J5Bbyv46GK425Y267	file-J1j40kQJ5BbZvyqybqjQpQQk	file-J1j40kjJ5BbZvyqybqjQpQQq	file-J1j40p0J5BbffY3yGGxZ0FkK
chr18_chunk20	55359029	55364123	55219029	58039028	ukb24310_c18_b2768_v1.chunk1	file-J1gqqg8JkkXKXBkpyjFpP3P0	file-J1gqqjQJkkXFbKV0pZX78QQG	file-J1gqqjjJkkX1x464FQzYQ6Qq	file-J1gqqk0JkkX63J69PK6Jjvyp
chr18_chunk20	55364124	55369331	55219029	58039028	ukb24310_c18_b2768_v1.chunk2	file-J1gqqZ0JkkX7JvqXjVzX85Pk	file-J1gqqbQJkkXJ3556gyQVJB5X	file-J1gqqbjJkkX0b81bXFJ1Z2Bp	file-J1gqqf0JkkX5p5Z51GqBXxxq
chr18_chunk20	55369335	55375335	55219029	58039028	ukb24310_c18_b2768_v1.chunk3	file-J1gqqPQJkkXJ3556gyQVJB5J	file-J1gqqX0JkkX91FXzxGv1xxQ0	file-J1gqqX8JkkX4Ff1Qx6B2k6Vv	file-J1gqqXQJkkX63J69PK6Jjvyb
chr18_chunk20	55375336	55379028	55219029	58039028	ukb24310_c18_b2768_v1.chunk4	file-J1gqbpjJkkX1vKFJy9qjFkJ2	file-J1gqbqjJkkXFbKV0pZX77vkZ	file-J1gqbv0JkkX2XJGFQzV4Z0fK	file-J1gqbv0JkkX2XJGFQzV4Z0fQ
chr18_chunk20	55379030	55385453	55219029	58039028	ukb24310_c18_b2769_v1.chunk1	file-J1j417QJ5Bbx1YXx1pyJb0x9	file-J1j418jJ5BbQ2pjgbKpvv7qV	file-J1j4190J5Bbb0g90JVx1Jvjy	file-J1j4198J5Bbx1YXx1pyJb0xV
chr18_chunk20	55385455	55391670	55219029	58039028	ukb24310_c18_b2769_v1.chunk2	file-J1gqqJ0JkkX2XJGFQzV4ZZJp	file-J1gqqK8JkkXGVXQ8X6x1xJG7	file-J1gqqKQJkkX0b81bXFJ1Z27P	file-J1gqqKjJkkXKXBkpyjFpP3Ky
chr18_chunk20	55391672	55399028	55219029	58039028	ukb24310_c18_b2769_v1.chunk3	file-J1gqy50JkkXFG8zbJkgyG12Z	file-J1gqy6QJkkXFG8zbJkgyG12k	file-J1gqy6jJkkX0gX47Z59BY6k6	file-J1gqy70JkkX7JZ8ppp3BzfVg
