chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk28	78974147	78978684	78974147	80263285	ukb24310_c18_b3949_v1.chunk1	file-J1jXzP8Jk9Yz0zjX3vV49gYy	file-J1jXzQQJk9YVPGb1ZpzXP64B	file-J1jXzQjJk9Yyv46GK426Yg8Z	file-J1jXzV0Jk9YQgz1QQ1vvzzP6
chr18_chunk28	78978687	78981109	78974147	80263285	ukb24310_c18_b3949_v1.chunk2	file-J1jY1G8Jk9YvY9Z15by5FZ1F	file-J1jY1JQJk9YvVXQ8X6x4y4yb	file-J1jY1JjJk9YV2yZ2qpZ0xbqP	file-J1jY1K0Jk9Yx3556gyQYjX67
chr18_chunk28	78981110	78986441	78974147	80263285	ukb24310_c18_b3949_v1.chunk3	file-J1jXz0QJk9YfGQF0K8yf4K6y	file-J1jXz1jJk9YfVYfyK5619Y05	file-J1jXz20Jk9YVvKFJy9qqBgxG	file-J1jXz28Jk9YZvffVvBjyZvXB
chr18_chunk28	78986442	78992062	78974147	80263285	ukb24310_c18_b3949_v1.chunk4	file-J1jXz5jJk9Yz0zjX3vV49gYf	file-J1jXz70Jk9Yz0zjX3vV49gYj	file-J1jXz78Jk9YVvKFJy9qqBgxK	file-J1jXz7QJk9YqGG2xb8zqXYz9
chr18_chunk28	78992063	78994136	78974147	80263285	ukb24310_c18_b3949_v1.chunk5	file-J1jXpBjJk9YXYPf515fyyy5x	file-J1jXpFjJk9YyVzQXGBYG217Y	file-J1jXpG0Jk9YZ3pVbf4YYzx5p	file-J1jXpG8Jk9YfF8663v8VXy91
chr18_chunk28	78994138	78999036	78974147	80263285	ukb24310_c18_b3950_v1.chunk1	file-J1jQFK8JyVvFbKV0pZXB7z66	file-J1jQFPQJyVv948QVyYzJQ8z6	file-J1jQFPjJyVv91FXzxGv3KXvJ	file-J1jQFQ0JyVv9By2y1Fbq5KyY
chr18_chunk28	78999043	79005082	78974147	80263285	ukb24310_c18_b3950_v1.chunk2	file-J1jQB90JyVv94K76KJB0x4QG	file-J1jQBBQJyVv0yBP5g4KVZXkx	file-J1jQBBjJyVv0gX47Z59Gbyp8	file-J1jQBF0JyVv7JZ8ppp3Jg7BP
chr18_chunk28	79005089	79010630	78974147	80263285	ukb24310_c18_b3950_v1.chunk3	file-J1jQBZ0JyVv63J69PK60Kb97	file-J1jQBb8JyVvBZKqYF3Qf7Fqz	file-J1jQBbjJyVv90YpkjQ91fQbb	file-J1jQBf8JyVv7JZ8ppp3Jg7Jk
chr18_chunk28	79010632	79014128	78974147	80263285	ukb24310_c18_b3950_v1.chunk4	file-J1jQ6K8JyVv33k1X9893vY4F	file-J1jQ6PQJyVvJG983Gy3bBZJy	file-J1jQ6PjJyVv1JpfF1KBJg79x	file-J1jQ6PjJyVv6F8663v8VFp5b
chr18_chunk28	79014129	79015292	78974147	80263285	ukb24310_c18_b3951_v1.chunk1	file-J1jf9z0J45jy919QZKZQVykV	file-J1jfB20J45jQgz1QQ1vx19KV	file-J1jfB28J45jZzJv662fgzg2G	file-J1jfB2QJ45jZzJv662fgzg2Q
chr18_chunk28	79015293	79016620	78974147	80263285	ukb24310_c18_b3951_v1.chunk2	file-J1jfB8jJ45jgq1qK33K5Pjpp	file-J1jfBBQJ45jzKkzF0q3917y1	file-J1jfBBjJ45jgq1qK33K5PjqJ	file-J1jfBF0J45jQgz1QQ1vx19PQ
