chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk19	52339031	52343936	52339031	55219026	ukb24310_c18_b2617_v1.chunk1	file-J1jZgZQJ1KJkYyJ0ZXyjG8Yv	file-J1jZgbjJ1KJQgz1QQ1vx0xzK	file-J1jZgf0J1KJgq1qK33K5P0Jg	file-J1jZgf8J1KJgq1qK33K5P0Jk
chr18_chunk19	52343937	52350243	52339031	55219026	ukb24310_c18_b2617_v1.chunk2	file-J1jZgF0J1KJVJGPPYX907q5Q	file-J1jZgJ8J1KJQgz1QQ1vx0xqQ	file-J1jZgJQJ1KJyv46GK426bq9g	file-J1jZgJjJ1KJzKkzF0q38yyP2
chr18_chunk19	52350244	52356252	52339031	55219026	ukb24310_c18_b2617_v1.chunk3	file-J1jZgQ0J1KJbq57X6jG4JyYj	file-J1jZgV8J1KJpVPzXf6g1kZ5q	file-J1jZgVQJ1KJj1KxqpxkVV1X4	file-J1jZgVjJ1KJbK0qzk5byQ1Y9
chr18_chunk19	52356253	52359025	52339031	55219026	ukb24310_c18_b2617_v1.chunk4	file-J1jZXJQJ1KJqkb68xB2zpfgq	file-J1jZXKQJ1KJQb81bXFJ4Kbb9	file-J1jZXKQJ1KJV2yZ2qpZ11Vbx	file-J1jZXKjJ1KJQb81bXFJ4KbbJ
chr18_chunk19	52359035	52365237	52339031	55219026	ukb24310_c18_b2618_v1.chunk1	file-J1jf4fQJ4vBKVzQXGBYG35vK	file-J1jf4j8J4vB6jQV0q3FX6f41	file-J1jf4jQJ4vB6kbQGJ1pB437v	file-J1jf4jjJ4vBK7kPZ6vz47b13
chr18_chunk19	52365241	52370673	52339031	55219026	ukb24310_c18_b2618_v1.chunk2	file-J1jf5X8J4vB4pY8fJ1pY03pp	file-J1jf5YQJ4vB29pJJPQQBQ5Q0	file-J1jf5YjJ4vBK7kPZ6vz47b67	file-J1jf5Z0J4vB22q71kyg5YpzX
chr18_chunk19	52370674	52379028	52339031	55219026	ukb24310_c18_b2618_v1.chunk3	file-J1jfBq8J4vB4zJv662fgzg48	file-J1jfBx0J4vB0gX47Z59GpX32	file-J1jfBx8J4vB0gX47Z59GpX34	file-J1jfBxQJ4vB465v4vy5y8zK7
chr18_chunk19	52379029	52385156	52339031	55219026	ukb24310_c18_b2619_v1.chunk1	file-J1jf4K0J4vB17G1KpKvy18K1	file-J1jf4PQJ4vB6jQV0q3FX6f3Y	file-J1jf4PjJ4vBBY6fGf3JkBGbF	file-J1jf4Q8J4vBP6f6ZGfxjgfv4
chr18_chunk19	52385158	52390762	52339031	55219026	ukb24310_c18_b2619_v1.chunk2	file-J1jf4Y8J4vB1pPV2FY607kv5	file-J1jf4bjJ4vB4pY8fJ1pY03b6	file-J1jf4f0J4vBK919QZKZQVxjJ	file-J1jf4f8J4vB6F8663v8VZZBZ
chr18_chunk19	52390766	52399023	52339031	55219026	ukb24310_c18_b2619_v1.chunk3	file-J1jfBF8J4vB4gFVX7K56byk2	file-J1jfBJ0J4vB4zJv662fgzg3Q	file-J1jfBJ8J4vB3FvVbVGFp1kJ3	file-J1jfBJQJ4vB4zJv662fgzg3Y
chr18_chunk19	52399029	52404764	52339031	55219026	ukb24310_c18_b2620_v1.chunk1	file-J1jfZZQJP5p1PGb1ZpzXXjx5	file-J1jfZfjJP5p7q1qK33K5QK13	file-J1jfZg0JP5p9Kf7fkJ8ZFvxp	file-J1jfZg8JP5p9Kf7fkJ8ZFvxv
chr18_chunk19	52404765	52409312	52339031	55219026	ukb24310_c18_b2620_v1.chunk2	file-J1jffP8JP5p1JpfF1KBK09gJ	file-J1jffQQJP5p17G1KpKvy37v9	file-J1jffQjJP5p6kbQGJ1pB4jqx	file-J1jffV0JP5p29pJJPQQBX27G
chr18_chunk19	52409313	52415165	52339031	55219026	ukb24310_c18_b2620_v1.chunk3	file-J1jff58JP5pJqz51JkXQ4KkK	file-J1jff6QJP5p43pVbf4YZ1bGy	file-J1jff6jJP5p1JpfF1KBK09ff	file-J1jff70JP5p6F8663v8VZfQP
chr18_chunk19	52415166	52419027	52339031	55219026	ukb24310_c18_b2620_v1.chunk4	file-J1jf2b0J4vB9By2y1FbqKG0q	file-J1jf2f8J4vB9YvZYbkGjBJVV	file-J1jf2fQJ4vB6bzkGxJYPFXbZ	file-J1jf2fjJ4vBPjGGzY77pf8xJ
