chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk1	10001	10725	10001	2846346	ukb24310_c18_b0_v1.chunk1	file-J1jb1KjJPYz24VxQkgvypZg0	file-J1jb1PjJPYz0Gk103KByx8Bb	file-J1jb1Q0JPYzPJKqYFpKJqxXZ	file-J1jb1Q8JPYzPJKqYFpKJqxXf
chr18_chunk1	10726	13297	10001	2846346	ukb24310_c18_b0_v1.chunk2	file-J1jb368JPYz0JpVqp1XyvbBx	file-J1jb37QJPYzKB76VPb7j6v7J	file-J1jb37jJPYz0JpVqp1XyvbF1	file-J1jb380JPYzBGZq1jJ4GB1yv
chr18_chunk1	13313	19971	10001	2846346	ukb24310_c18_b0_v1.chunk3	file-J1jb7yjJPYz7JvqXjVzbVyJy	file-J1jb808JPYz9Kf7fkJ8ZFb3Z	file-J1jb80QJPYzB3Bk2vqGKPQKq	file-J1jb80jJPYz29gG5PFFFf0Py
chr18_chunk1	20002	28819	10001	2846346	ukb24310_c18_b1_v1.chunk1	file-J1jb27QJPYz7vGbYZGGGk0zP	file-J1jb28jJPYz92Bg8Zf2Fk00f	file-J1jb290JPYz92Bg8Zf2Fk00j	file-J1jb298JPYz92Bg8Zf2Fk00p
chr18_chunk1	28820	31481	10001	2846346	ukb24310_c18_b1_v1.chunk2	file-J1jb2B0JPYzFB3Q9p4VVkPFG	file-J1jb2F8JPYz7vGbYZGGGk10Q	file-J1jb2FQJPYz7vGbYZGGGk10Z	file-J1jb2FjJPYz8103Kfgb37p68
chr18_chunk1	31482	36570	10001	2846346	ukb24310_c18_b1_v1.chunk3	file-J1jb6BQJPYzKXBkpyjFvvx2G	file-J1jb6G0JPYz0b81bXFJ4KpJ4	file-J1jb6G8JPYzP0jyQ6zKgvp5q	file-J1jb6G8JPYz0b81bXFJ4KpJ6
chr18_chunk1	36571	40000	10001	2846346	ukb24310_c18_b1_v1.chunk4	file-J1jfK8QJ83pVJJ7GgqVXpyfQ	file-J1jfK9jJ83pQgX47Z59GpX93	file-J1jfKB0J83pXj5k8fB7YK0yK	file-J1jfKB8J83pQgX47Z59GpX95
chr18_chunk1	40001	40950	10001	2846346	ukb24310_c18_b2_v1.chunk1	file-J1jX5V8Jx9F1JpfF1KBJqpvp	file-J1jX5XQJx9F1JJ7GgqVXYx49	file-J1jX5XjJx9F1JJ7GgqVXYx4J	file-J1jX5Y0Jx9FP6f6ZGfxjPk0Y
chr18_chunk1	40951	43153	10001	2846346	ukb24310_c18_b2_v1.chunk2	file-J1jX5p0Jx9FBY6fGf3Jk02KV	file-J1jX5q8Jx9FFq8fBJx49XxyK	file-J1jX5qQJx9F73b826x1pyX0x	file-J1jX5qjJx9FP6f6ZGfxjPk2K
chr18_chunk1	43154	47568	10001	2846346	ukb24310_c18_b2_v1.chunk3	file-J1jX0J8Jx9F91FXzxGv3bVPK	file-J1jX0KjJx9FP8bVQ6KQq6v0f	file-J1jX0KjJx9F4zJv662fgqGZ1	file-J1jX0P0Jx9F7q1qK33K5G3z8
chr18_chunk1	47574	51618	10001	2846346	ukb24310_c18_b2_v1.chunk4	file-J1jX078Jx9F9By2y1Fbq7V8Z	file-J1jX08jJx9FFFGk0Zg4pvJzk	file-J1jX090Jx9FFbKV0pZXBJ65g	file-J1jX098Jx9F2XJGFQzV71kg8
chr18_chunk1	51619	57200	10001	2846346	ukb24310_c18_b2_v1.chunk5	file-J1jVyKQJx9FF758k5fgv0QK3	file-J1jVyQjJx9FJG983Gy3bJ9y4	file-J1jVyV0Jx9F7P1PkZJkPB85x	file-J1jVyV8Jx9F1JpfF1KBJj568
chr18_chunk1	57201	59999	10001	2846346	ukb24310_c18_b2_v1.chunk6	file-J1jVj78Jx9F6jQV0q3FVp9fP	file-J1jVj88Jx9FFvjJZF7bbx4Q4	file-J1jVj8QJx9F4fQJGb5vBV7z9	file-J1jVj8jJx9F11p9k4Y0KXgYb
chr18_chunk1	60003	63998	10001	2846346	ukb24310_c18_b3_v1.chunk1	file-J1jb100JPYzJ9ZBqPBp6zYBF	file-J1jb11QJPYzFbVqYbbPkxyK2	file-J1jb11jJPYzB8fFJ7g4v2Y2x	file-J1jb120JPYzB3g13kFvKJF3B
chr18_chunk1	63999	69499	10001	2846346	ukb24310_c18_b3_v1.chunk2	file-J1jZzjQJPYzK7kPZ6vz47KkP	file-J1jZzkjJPYz6kY8bGYvGK9Bk	file-J1jZzp0JPYz1vKFJy9qqBzYg	file-J1jZzp8JPYz6VYfyK5619pQK
chr18_chunk1	69500	73973	10001	2846346	ukb24310_c18_b3_v1.chunk3	file-J1jb14QJPYzB3g13kFvKJF3Z	file-J1jb15jJPYz7j9QGQx3BV3ZK	file-J1jb160JPYz24VxQkgvypZZG	file-J1jb168JPYz24VxQkgvypZZP
chr18_chunk1	73974	80000	10001	2846346	ukb24310_c18_b3_v1.chunk4	file-J1jb5y8JPYzJ5fby3vjv5v8x	file-J1jb608JPYz5p5Z51GqJ83B8	file-J1jb608JPYz5p5Z51GqJ83BB	file-J1jb60QJPYz5p5Z51GqJ83BG
chr18_chunk1	80001	84387	10001	2846346	ukb24310_c18_b4_v1.chunk1	file-J1jf9f0J83pkKf7fkJ8ZFqVG	file-J1jf9g8J83pp3Bk2vqGKPbp7	file-J1jf9gQJ83pY3qFx1z5jPVBX	file-J1jf9gjJ83pvPF5f7v85pPKx
chr18_chunk1	84388	90219	10001	2846346	ukb24310_c18_b4_v1.chunk2	file-J1jf8bQJ83pj2FK2PJVYXb4V	file-J1jf8fjJ83pp3Bk2vqGKPbfk	file-J1jf8g0J83pkKf7fkJ8ZFqJQ	file-J1jf8g8J83pp3Bk2vqGKPbfq
chr18_chunk1	90220	95791	10001	2846346	ukb24310_c18_b4_v1.chunk3	file-J1jZzzjJPYzJqz51JkXQ14v6	file-J1jb01QJPYzP0zjX3vV4Bg6K	file-J1jb01jJPYzBbVVffqx3p0jK	file-J1jb020JPYz1vKFJy9qqBzZ0
chr18_chunk1	95792	99999	10001	2846346	ukb24310_c18_b4_v1.chunk4	file-J1jZyg0JPYz0kb0KFGX08pZy	file-J1jZyj8JPYzFGG2xb8zqZ6yF	file-J1jZyjQJPYz6VYfyK5619pKx	file-J1jZyjjJPYz6VYfyK5619pKz
chr18_chunk1	100002	105275	10001	2846346	ukb24310_c18_b5_v1.chunk1	file-J1jf7v0J83pYQ5qPKB5614ZP	file-J1jf7xQJ83pY3qFx1z5jPV3K	file-J1jf7xQJ83pkKf7fkJ8ZFq99	file-J1jf7xjJ83pvPF5f7v85pP7B
