chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk3	5720001	5725346	5720001	8692295	ukb24310_c18_b286_v1.chunk1	file-J1kjz0QJQQKBgzJQYzv14v3K	file-J1kjz1jJQQK91FXzxGv58BYP	file-J1kjz20JQQK948QVyYzP1q5k	file-J1kjz28JQQKFFGk0Zg4vVj6k
chr18_chunk3	5725347	5731340	5720001	8692295	ukb24310_c18_b286_v1.chunk2	file-J1kjzz8JQQKJG983Gy3fzyQp	file-J1kk00QJQQKBgzJQYzv14v73	file-J1kk00jJQQK2vQ8Jb54JB4xf	file-J1kk010JQQK0kb0KFGX1PPKj
chr18_chunk3	5731341	5739999	5720001	8692295	ukb24310_c18_b286_v1.chunk3	file-J1kk5x0JQQK02pjgbKpzGxQ7	file-J1kk5yjJQQKFG8zbJkgXk3GX	file-J1kk5z0JQQK7JZ8ppp3PFky4	file-J1kk5z8JQQK0yBP5g4KY4Kgp
chr18_chunk3	5740005	5746093	5720001	8692295	ukb24310_c18_b287_v1.chunk1	file-J1kjyf8JQQK0kb0KFGX1PP9q	file-J1kjyjQJQQK8G7G14VK1Z45X	file-J1kjyk0JQQK0kb0KFGX1PPB1	file-J1kjyk0JQQK7P1PkZJk0x9Jf
chr18_chunk3	5746096	5751854	5720001	8692295	ukb24310_c18_b287_v1.chunk2	file-J1kjypjJQQK43pVbf4YbFKV4	file-J1kjyv8JQQK8vVG93JX2xFxB	file-J1kjyvQJQQK0kb0KFGX1PPB7	file-J1kjyvQJQQK0kb0KFGX1PPBB
chr18_chunk3	5751855	5760000	5720001	8692295	ukb24310_c18_b287_v1.chunk3	file-J1kk3Q0JQQK4gFVX7K587QF3	file-J1kk3VQJQQK4gFVX7K587QF5	file-J1kk3VjJQQK7JZ8ppp3PFkVZ	file-J1kk3X0JQQK2j5k8fB7ZZjX7
chr18_chunk3	5760004	5765664	5720001	8692295	ukb24310_c18_b288_v1.chunk1	file-J1jGqk8J79FVJpfF1KBJ4fG9	file-J1jGqpQJ79FZ3pVbf4YY6PGb	file-J1jGqpjJ79FQQ51172q8F1VV	file-J1jGqq8J79FpvP8z61y1zB85
chr18_chunk3	5765665	5771440	5720001	8692295	ukb24310_c18_b288_v1.chunk2	file-J1jGv0jJ79FpBjXx12PgqQ5j	file-J1jGv38J79FQQ51172q8F1X0	file-J1jGv3QJ79Fqp5BB5G88q6zY	file-J1jGv3jJ79FQ2pjgbKpx8KBV
chr18_chunk3	5771441	5776993	5720001	8692295	ukb24310_c18_b288_v1.chunk3	file-J1jbgG0JZZP2zXP1YbBVyfQ2	file-J1jbgJ8JZZP6Bk66qv9zx07G	file-J1jbgJQJZZP9YvZYbkGjB86K	file-J1jbgJjJZZPK919QZKZQVk82
chr18_chunk3	5776994	5779999	5720001	8692295	ukb24310_c18_b288_v1.chunk4	file-J1jfj90J7ZvpvP8z61y2jfVJ	file-J1jfjB0J7ZvV1p9k4Y0KpvF4	file-J1jfjB8J7ZvpBjXx12PjP4B0	file-J1jfjBQJ7ZvV1p9k4Y0KpvF7
chr18_chunk3	5780001	5786102	5720001	8692295	ukb24310_c18_b289_v1.chunk1	file-J1jbfXQJZZP6Bk66qv9zx04j	file-J1jbfb0JZZP2zXP1YbBVyfKg	file-J1jbfb0JZZP2zXP1YbBVyfKk	file-J1jbfb8JZZP2zXP1YbBVyfKq
chr18_chunk3	5786105	5791757	5720001	8692295	ukb24310_c18_b289_v1.chunk2	file-J1jbg58JZZP7PxB7FgXzb8f7	file-J1jbg6QJZZP6Bk66qv9zx062	file-J1jbg6QJZZPK919QZKZQVk6y	file-J1jbg6jJZZP6Bk66qv9zx068
chr18_chunk3	5791759	5800000	5720001	8692295	ukb24310_c18_b289_v1.chunk3	file-J1jbp10JZZP4Ff1Qx6B5yxJP	file-J1jbp2QJZZP8G7G14VK06xj7	file-J1jbp2jJZZP0kb0KFGX08yXB	file-J1jbp30JZZP7JvqXjVzbX216
chr18_chunk3	5800001	5805839	5720001	8692295	ukb24310_c18_b290_v1.chunk1	file-J1jGqpQJ79FQvKxQXqPyGKX1	file-J1jGqqjJ79FpvP8z61y1zB87	file-J1jGqv0J79FpvP8z61y1zB89	file-J1jGqv8J79FqvjJZF7bbP8kX
chr18_chunk3	5805840	5811476	5720001	8692295	ukb24310_c18_b290_v1.chunk2	file-J1jGv10J79FYQ5qPKB55GY25	file-J1jGv38J79FV1p9k4Y0K2byZ	file-J1jGv3QJ79FQ2pjgbKpx8KBP	file-J1jGv3jJ79Ff1K202JZj0F80
chr18_chunk3	5811482	5819996	5720001	8692295	ukb24310_c18_b290_v1.chunk3	file-J1jJ1J0J79FQgX47Z59GG139	file-J1jJ1KjJ79FgJZ8ppp3JF2vv	file-J1jJ1KjJ79FQgX47Z59GG13F	file-J1jJ1P0J79FgJZ8ppp3JF2vy
chr18_chunk3	5820006	5825926	5720001	8692295	ukb24310_c18_b291_v1.chunk1	file-J1jfxJQJ7ZvZgFVX7K56f0yj	file-J1jfxP0J7ZvV1p9k4Y0KqQJ0	file-J1jfxP8J7ZvpBjXx12PjP52q	file-J1jfxPQJ7ZvpvP8z61y2jgZk
chr18_chunk3	5825927	5831133	5720001	8692295	ukb24310_c18_b291_v1.chunk2	file-J1jfyJQJ7ZvQvKxQXqPz53pZ	file-J1jfyPjJ7ZvXj5k8fB7YK36X	file-J1jfyPjJ7ZvZ65v4vy5y91zf	file-J1jfyQ0J7ZvqG8zbJkgV611v
chr18_chunk3	5831134	5836671	5720001	8692295	ukb24310_c18_b291_v1.chunk3	file-J1jfxB0J7ZvQvKxQXqPz53Q9	file-J1jfxFQJ7ZvpY6fGf3JkKjgg	file-J1jfxFjJ7ZvgJZ8ppp3K04Fk	file-J1jfxG8J7ZvQvKxQXqPz53Qp
chr18_chunk3	5836673	5840000	5720001	8692295	ukb24310_c18_b291_v1.chunk4	file-J1jfgz8J7ZvQp4yy6jqVb4jB	file-J1jfj08J7ZvZfQJGb5vBj5Xy	file-J1jfj0QJ7ZvZfQJGb5vBj5Y0	file-J1jfj0jJ7ZvqvjJZF7bf25zV
chr18_chunk3	5840012	5845934	5720001	8692295	ukb24310_c18_b292_v1.chunk1	file-J1jGvJ0J79Ffx3fK3XFq16JZ	file-J1jGvK8J79Fqp5BB5G88q70p	file-J1jGvKQJ79Fx1YXx1pyK1KGk	file-J1jGvKjJ79FYQ5qPKB55J6jx
chr18_chunk3	5845935	5851761	5720001	8692295	ukb24310_c18_b292_v1.chunk2	file-J1jGv6jJ79FYQ5qPKB55J6gP	file-J1jGv9QJ79FQ659VFYPq67Kx	file-J1jGv9jJ79Ffx3fK3XFq16J2	file-J1jGvB0J79Fyv46GK42656KK
chr18_chunk3	5851762	5860000	5720001	8692295	ukb24310_c18_b292_v1.chunk3	file-J1jJ0jQJ79FVx464FQzb1117	file-J1jJ0pjJ79FkBy2y1FbpQppp	file-J1jJ0pjJ79FkBy2y1FbpQppv	file-J1jJ0q0J79FXXJGFQzV6G1yB
chr18_chunk3	5860003	5865781	5720001	8692295	ukb24310_c18_b293_v1.chunk1	file-J1jfxY8J7ZvpBjXx12PjP53F	file-J1jfxZjJ7ZvQvKxQXqPz53Vx	file-J1jfxb0J7ZvQQ51172q9105P	file-J1jfxb8J7ZvQQ51172q9105V
chr18_chunk3	5865783	5871161	5720001	8692295	ukb24310_c18_b293_v1.chunk2	file-J1jfxk8J7ZvQvKxQXqPz53XZ	file-J1jfxpjJ7ZvQQ51172q9106Z	file-J1jfxpjJ7ZvX82XJZ14Xp3xq	file-J1jfxq0J7ZvX82XJZ14Xp3xx
chr18_chunk3	5871164	5876905	5720001	8692295	ukb24310_c18_b293_v1.chunk3	file-J1jXJ90JP829By2y1Fbq7Xq5	file-J1jXJF0JP821JpfF1KBJvPKQ	file-J1jXJF8JP8243pVbf4YYz7Bb	file-J1jXJF8JP824pY8fJ1pXjk02
chr18_chunk3	5876907	5879999	5720001	8692295	ukb24310_c18_b293_v1.chunk4	file-J1jX7V8JP827JvqXjVzbB478	file-J1jX7X8JP82J3556gyQYZk04	file-J1jX7XQJP82J3556gyQYZk06	file-J1jX7XjJP820b81bXFJ48xVK
chr18_chunk3	5880002	5886351	5720001	8692295	ukb24310_c18_b294_v1.chunk1	file-J1jXJGQJP824pY8fJ1pXjk04	file-J1jXJK0JP820gz1QQ1vvz7bJ	file-J1jXJK0JP82PKkzF0q38y18X	file-J1jXJK8JP82P8bVQ6KQq7Qbz
chr18_chunk3	5886354	5891583	5720001	8692295	ukb24310_c18_b294_v1.chunk2	file-J1jXJVjJP82PKkzF0q38y199	file-J1jXJZQJP827VJGkjZ4jX2bJ	file-J1jXJZQJP8229gG5PFFFPV42	file-J1jXJZjJP82B3Bk2vqGKBv3B
chr18_chunk3	5891586	5896201	5720001	8692295	ukb24310_c18_b294_v1.chunk3	file-J1jXKQ8JP824zJv662fgqKbx	file-J1jXKVQJP82B3Bk2vqGKBvBG	file-J1jXKVjJP82GjbXfFvv8X7PX	file-J1jXKX0JP82B3Bk2vqGKBvBP
chr18_chunk3	5896203	5899998	5720001	8692295	ukb24310_c18_b294_v1.chunk4	file-J1jX8q8JP829bvGgYx7VV5BK	file-J1jX8v8JP82BvP8z61y2Zzg3	file-J1jX8vQJP82BvP8z61y2Zzg5	file-J1jX8vjJP820Q51172q8yJKY
