chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk14	37971309	37979024	37971309	40970099	ukb24310_c18_b1898_v1.chunk3	file-J1jfgf8JvpVpBjXx12PjP41v	file-J1jfgj0JvpVqp5BB5G89FBjP	file-J1jfgj8JvpVb0g90JVx2kPqy	file-J1jfgjQJvpVqp5BB5G89FBjV
chr18_chunk14	37979042	37985150	37971309	40970099	ukb24310_c18_b1899_v1.chunk1	file-J1jfZYQJvpVXzXP1YbBVyqby	file-J1jfZZjJvpVp3QQ8b8XppVbb	file-J1jfZb0JvpVYXGFbzKk4ZBYy	file-J1jfZb8JvpVyKq6BJyZk5qBk
chr18_chunk14	37985153	37991717	37971309	40970099	ukb24310_c18_b1899_v1.chunk2	file-J1jfZG8JvpVXzXP1YbBVyqb8	file-J1jfZK0JvpVvPF5f7v85qgjQ	file-J1jfZK0JvpVkbvGgYx7Vf4pz	file-J1jfZK8JvpVkKf7fkJ8ZFvvv
chr18_chunk14	37991721	37999024	37971309	40970099	ukb24310_c18_b1899_v1.chunk3	file-J1jffy8JvpVvjbXfFvv8f3vJ	file-J1jffzjJvpVQ2pjgbKpxxB4b	file-J1jfg00JvpVx1YXx1pyKZ190	file-J1jfg08JvpVp6yvBQ2z9YXpP
chr18_chunk14	37999031	38005293	37971309	40970099	ukb24310_c18_b1900_v1.chunk1	file-J1jfZGjJvpVYXGFbzKk4ZBYP	file-J1jfZK8JvpVfbzkGxJYPFbP3	file-J1jfZKQJvpVzjGGzY77pfFZY	file-J1jfZKjJvpVfBk66qv9zx4Jq
chr18_chunk14	38005297	38011980	37971309	40970099	ukb24310_c18_b1900_v1.chunk2	file-J1jfZ70JvpVq1Q09pqGB3g94	file-J1jfZ88JvpVfbzkGxJYPFbKg	file-J1jfZ8QJvpVy919QZKZQVzz4	file-J1jfZ8jJvpVy919QZKZQVzz8
chr18_chunk14	38011981	38019027	37971309	40970099	ukb24310_c18_b1900_v1.chunk3	file-J1jffVjJvpVX9gG5PFFFj24j	file-J1jffY0JvpVvjbXfFvv8f3pk	file-J1jffY8JvpVp3Bk2vqGKQKkQ	file-J1jffYQJvpVgVJGkjZ4jg5PZ
chr18_chunk14	38019029	38025158	37971309	40970099	ukb24310_c18_b1901_v1.chunk1	file-J1jfZbQJvpVyKq6BJyZk5qBv	file-J1jfZg0JvpVYFqGX25Bq00BZ	file-J1jfZg8JvpVfBk66qv9zx4KJ	file-J1jfZg8JvpVfBk66qv9zx4KP
chr18_chunk14	38025161	38031261	37971309	40970099	ukb24310_c18_b1901_v1.chunk2	file-J1jfZp8JvpVy919QZKZQX005	file-J1jfZx0JvpVgVJGkjZ4jg5Bk	file-J1jfZxQJvpVkKf7fkJ8ZFvy9	file-J1jfZxjJvpVY3qFx1z5jPYBk
chr18_chunk14	38031263	38039027	37971309	40970099	ukb24310_c18_b1901_v1.chunk3	file-J1jffp0JvpVkbvGgYx7Vf52Z	file-J1jffqQJvpVvjbXfFvv8f3qJ	file-J1jffqQJvpVkKf7fkJ8ZGQZj	file-J1jffqjJvpVkbvGgYx7Vf52f
chr18_chunk14	38039034	38044905	37971309	40970099	ukb24310_c18_b1902_v1.chunk1	file-J1jf5B8J2zzVB69BgBFX0j34	file-J1jf5FjJ2zzZKBFzFJB8xyZB	file-J1jf5G0J2zzVB69BgBFX0j3J	file-J1jf5G0J2zzffY3yGGxbqXBZ
chr18_chunk14	38044906	38051072	37971309	40970099	ukb24310_c18_b1902_v1.chunk2	file-J1jf4XjJ2zzZvyqybqjXbf8p	file-J1jf4Z0J2zzZKBFzFJB8xyVv	file-J1jf4Z8J2zzp6495QQVX922P	file-J1jf4ZQJ2zzQ659VFYPqyXK4
chr18_chunk14	38051074	38059025	37971309	40970099	ukb24310_c18_b1902_v1.chunk3	file-J1jJvQQJpvJ82FK2PJVXk9fz	file-J1jJvY8JpvJ4KBFzFJB82x3F	file-J1jJvYQJpvJ6x3fK3XFq3xqb	file-J1jJvYjJpvJ1pPV2FY6PfQV1
