chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk7	17684670	17685817	17684670	20684550	ukb24310_c18_b884_v1.chunk5	file-J1gbB9jJyb07JZ8ppp3BGYgQ	file-J1gbBF0Jyb0465v4vy5q24BQ	file-J1gbBF8Jyb0FG8zbJkgxpFvb	file-J1gbBFQJyb07JZ8ppp3BGYgp
chr18_chunk7	17685819	17686890	17684670	20684550	ukb24310_c18_b884_v1.chunk6	file-J1gqK00JPz8VPGb1ZpzzKpq0	file-J1gqK1QJPz8j6B1k0Z4YfK4Q	file-J1gqK1jJPz8qq8fBJx47BY25	file-J1gqK1jJPz8kZQqJ8QKZqQ14
chr18_chunk7	17686891	17688276	17684670	20684550	ukb24310_c18_b884_v1.chunk7	file-J1gqPY0JPz8Z3pVbf4YVQVgg	file-J1gqPZ8JPz8pBjXx12Pbq7pg	file-J1gqPZjJPz8yVzQXGBY9V0QP	file-J1gqPb0JPz8yVzQXGBY9V0QV
chr18_chunk7	17688277	17691140	17684670	20684550	ukb24310_c18_b884_v1.chunk8	file-J1gqPx0JPz8gP1PkZJkJ2JK1	file-J1gqPy8JPz8pvP8z61y04pk5	file-J1gqPyQJPz8V1p9k4Y0FvBf4	file-J1gqPyjJPz8QQ51172q6P637
chr18_chunk7	17691141	17692004	17684670	20684550	ukb24310_c18_b884_v1.chunk9	file-J1gqJJQJPz8zKkzF0q36ZQVF	file-J1gqJPjJPz8ZzJv662fb29jJ	file-J1gqJQ0JPz8z8bVQ6KQjKpG2	file-J1gqJQ8JPz8YXGFbzKk201F0
chr18_chunk7	17692005	17693877	17684670	20684550	ukb24310_c18_b884_v1.chunk10	file-J1gqKz0JPz8pY6fGf3JfZFgB	file-J1gqP00JPz8QQ51172q6KXPz	file-J1gqP08JPz8V1p9k4Y0Fqg3Z	file-J1gqP0QJPz8qvjJZF7bYB5zy
chr18_chunk7	17693878	17696064	17684670	20684550	ukb24310_c18_b884_v1.chunk11	file-J1gq9y0JPz8kZQqJ8QKZpv9Q	file-J1gq9z8JPz8p3QQ8b8XjXbQ0	file-J1gq9zQJPz8j2FK2PJVV6KG3	file-J1gq9zjJPz8X5Kx5Qb8kFVBz
chr18_chunk7	17696065	17697937	17684670	20684550	ukb24310_c18_b884_v1.chunk12	file-J1gqPZ8JPz8pvP8z61y04pbK	file-J1gqPbjJPz8Z3pVbf4YVQVgp	file-J1gqPf0JPz8Z3pVbf4YVQVgv	file-J1gqPf0JPz8z9g82XgJ70X6J
chr18_chunk7	17697938	17699133	17684670	20684550	ukb24310_c18_b884_v1.chunk13	file-J1gqF88JPz8p3QQ8b8XjXj8X	file-J1gqF9jJPz8p3QQ8b8XjXj8f	file-J1gqFB0JPz8X5Kx5Qb8kFVJJ	file-J1gqFB0JPz8XYPf515fv78gY
chr18_chunk7	17699134	17700000	17684670	20684550	ukb24310_c18_b884_v1.chunk14	file-J1gqKgQJPz8VJJ7GgqVQVzY5	file-J1gqKk0JPz8pY6fGf3JfZFfp	file-J1gqKk8JPz8pY6fGf3JfZFfv	file-J1gqKkQJPz8j6B1k0Z4YfK6k
chr18_chunk7	17700001	17700806	17684670	20684550	ukb24310_c18_b885_v1.chunk1	file-J1j9QKQJJgV1x464FQzZk4V6	file-J1j9QPjJJgV25Kx5Qb8pbbxb	file-J1j9QQ0JJgV2YPf515fxX9fv	file-J1j9QQ8JJgV3XGFbzKk3K2pf
chr18_chunk7	17700807	17702865	17684670	20684550	ukb24310_c18_b885_v1.chunk2	file-J1j9XJjJJgV1x464FQzZkjF4	file-J1j9XP0JJgV6bzkGxJYJx2Qf	file-J1j9XP8JJgV9YvZYbkGg2663	file-J1j9XPQJJgV6Bk66qv9yVFjF
chr18_chunk7	17702868	17706530	17684670	20684550	ukb24310_c18_b885_v1.chunk3	file-J1j9VV8JJgV3FqGX25BkY6pv	file-J1j9VXjJJgVJ1YXx1pyJpJZg	file-J1j9VXjJJgV02pjgbKpx3jJQ	file-J1j9VY0JJgV02pjgbKpx3jJZ
chr18_chunk7	17706531	17707550	17684670	20684550	ukb24310_c18_b885_v1.chunk4	file-J1j9KKjJJgVFFGk0Zg4kkJKq	file-J1j9KQ0JJgV02pjgbKpx3j4q	file-J1j9KQ8JJgV3Q5qPKB554BB5	file-J1j9KQQJJgVB6yvBQ2z8ZqK6
chr18_chunk7	17707551	17708583	17684670	20684550	ukb24310_c18_b885_v1.chunk5	file-J1gf120J3ZgfGQF0K8yXYPkB	file-J1gf148J3ZgQgX47Z59B4F4X	file-J1gf148J3ZgQgX47Z59B4F4Z	file-J1gf14QJ3ZgZgFVX7K53JgZf
chr18_chunk7	17708584	17709397	17684670	20684550	ukb24310_c18_b885_v1.chunk6	file-J1gf110J3ZgVpPV2FY6GxJ1Y	file-J1gf13QJ3ZgfkY8bGYv8j83J	file-J1gf13jJ3ZgfkY8bGYv8j83V	file-J1gf140J3ZgfkY8bGYv8j83Y
chr18_chunk7	17709398	17710207	17684670	20684550	ukb24310_c18_b885_v1.chunk7	file-J1jf6X8Jb79x3556gyQYpFJP	file-J1jf6YQJb79bp5Z51GqJ8BGq	file-J1jf6YjJb79yXBkpyjFvx2b6	file-J1jf6Z0Jb79V2yZ2qpZ11qVv
chr18_chunk7	17710208	17711017	17684670	20684550	ukb24310_c18_b885_v1.chunk8	file-J1jf758Jb79zKkzF0q3900Fx	file-J1jf76QJb79Z65v4vy5y8y01	file-J1jf76jJb79ZgFVX7K56byV3	file-J1jf770Jb79Xj5k8fB7YJzQ9
chr18_chunk7	17711018	17712206	17684670	20684550	ukb24310_c18_b885_v1.chunk9	file-J1jf8q0Jb79ZfQJGb5vBj3KY	file-J1jf8vQJb79ZfQJGb5vBj3Kg	file-J1jf8vjJb79QvKxQXqPz50fb	file-J1jf8vjJb79QvKxQXqPz50fg
chr18_chunk7	17712207	17713009	17684670	20684550	ukb24310_c18_b885_v1.chunk10	file-J1jf31jJb79VJJ7GgqVXp3YB	file-J1jf330Jb79VJJ7GgqVXp3YG	file-J1jf338Jb79pY6fGf3JkBGV2	file-J1jf33QJb79qq8fBJx49p57z
chr18_chunk7	17713010	17714938	17684670	20684550	ukb24310_c18_b885_v1.chunk11	file-J1jf4BjJb79Qgz1QQ1vx18XY	file-J1jf4G0Jb79Qp4yy6jqVb2j6	file-J1jf4G8Jb79vVXQ8X6x50J7p	file-J1jf4GQJb79vVXQ8X6x50J7y
chr18_chunk7	17714940	17715932	17684670	20684550	ukb24310_c18_b885_v1.chunk12	file-J1jf51QJb79fkbQGJ1pB4389	file-J1jf53jJb79z0jyQ6zKgx0JG	file-J1jf540Jb79x3556gyQYpF90	file-J1jf548Jb79bp5Z51GqJ8969
chr18_chunk7	17715933	17716694	17684670	20684550	ukb24310_c18_b885_v1.chunk13	file-J1jf590Jb79z0jyQ6zKgx0Jv	file-J1jf5BQJb79z0jyQ6zKgx0Jy	file-J1jf5BjJb79x3556gyQYpF9F	file-J1jf5BjJb79Qp4yy6jqVb2pB
chr18_chunk7	17716695	17717612	17684670	20684550	ukb24310_c18_b885_v1.chunk14	file-J1jf5yQJb79Qp4yy6jqVb2xv	file-J1jf600Jb79ZzJv662fgz2v0	file-J1jf600Jb79ZzJv662fgz2v3	file-J1jf608Jb79YFvVbVGFp151j
chr18_chunk7	17717613	17718560	17684670	20684550	ukb24310_c18_b885_v1.chunk15	file-J1jf3B8Jb79j6B1k0Z4f6VbZ	file-J1jf3FQJb79j6B1k0Z4f6Vbf	file-J1jf3FjJb79z6f6ZGfxjgfjb	file-J1jf3FjJb79VJJ7GgqVXp3f4
chr18_chunk7	17718561	17720000	17684670	20684550	ukb24310_c18_b885_v1.chunk16	file-J1jf42jJb79yXBkpyjFvx24g	file-J1jf448Jb79ZzJv662fgz2gX	file-J1jf44QJb79yv46GK426f2Qx	file-J1jf44jJb79ZzJv662fgz2gj
chr18_chunk7	17720001	17720980	17684670	20684550	ukb24310_c18_b886_v1.chunk1	file-J1j3bvjJF34z0zjX3vV2k6jx	file-J1j3by0JF34fkY8bGYvBqG1j	file-J1j3by8JF34fkY8bGYvBqG1p	file-J1j3byQJF34ZvffVvBjvx3pK
chr18_chunk7	17720981	17722384	17684670	20684550	ukb24310_c18_b886_v1.chunk2	file-J1j3j2QJF34fVYfyK56PZ1BQ	file-J1j3j3jJF34VvKFJy9qkjg2F	file-J1j3j40JF34qGG2xb8zp23f0	file-J1j3j48JF34ZvffVvBjvx3x1
chr18_chunk7	17722385	17723268	17684670	20684550	ukb24310_c18_b886_v1.chunk3	file-J1j4JY0JXyq73b826x1p46q8	file-J1j4JZ8JXyqFq8fBJx48fz58	file-J1j4JZQJXyq86B1k0Z4b47bq	file-J1j4JZQJXyq1JJ7GgqVVv5Gk
