chrom	start	end	chunk_start	chunk_end	vcf_prefix	output_bcf	output_bcf_idx	output_vep	output_vep_idx
chr18_chunk15	40970101	40975473	40970101	43965323	ukb24310_c18_b2048_v1.chunk3	file-J1gPgV8JfP50ZFZV0zyKB3jX	file-J1gPgY0JfP5FFGk0Zg4gJ383	file-J1gPgYQJfP51x464FQzXBB7p	file-J1gPgYjJfP5B3Bk2vqGF2266
chr18_chunk15	40975475	40979028	40970101	43965323	ukb24310_c18_b2048_v1.chunk4	file-J1gPXf0JfP52vQ8Jb5476b74	file-J1gPXg0JfP58G7G14VKGBV68	file-J1gPXg8JfP57JvqXjVzV96kV	file-J1gPXgQJfP54Ff1Qx6B1xgqK
chr18_chunk15	40979030	40984031	40970101	43965323	ukb24310_c18_b2049_v1.chunk1	file-J1gKy4jJ9VvQ2pjgbKppVP2x	file-J1gKy70J9VvZgFVX7K534QKZ	file-J1gKy78J9Vvb0g90JVxKqB46	file-J1gKy7QJ9VvY3k1X9890pJPz
chr18_chunk15	40984033	40988506	40970101	43965323	ukb24310_c18_b2049_v1.chunk2	file-J1gKQj8JX8YKq5qFg2Vxfz1z	file-J1gKQkQJX8Y2zXP1YbBxJb7X	file-J1gKQkjJX8Y6Bk66qv9qVk43	file-J1gKQp8JX8Y6Bk66qv9qVk45
chr18_chunk15	40988508	40993839	40970101	43965323	ukb24310_c18_b2049_v1.chunk3	file-J1gKQ18JX8Y8G4BVZkGKg2Zk	file-J1gKQ2QJX8Y9j3G23kXG1p81	file-J1gKQ2jJX8YP6f6ZGfxZjqvZ	file-J1gKQ30JX8YBY6fGf3JbQx2v
chr18_chunk15	40993840	40999027	40970101	43965323	ukb24310_c18_b2049_v1.chunk4	file-J1gK8x0JpKvg56ZFXjx4vKgP	file-J1gK8yQJpKvV2yZ2qpZGpVPj	file-J1gK8yQJpKvyXBkpyjFk1q0f	file-J1gK8yjJpKvvVXQ8X6x0F9qg
chr18_chunk15	40999029	41004534	40970101	43965323	ukb24310_c18_b2050_v1.chunk1	file-J1gPfyQJfP5PjGGzY77f2P9P	file-J1gPg00JfP522q71kyg1qXPG	file-J1gPg08JfP5Jqz51JkXvZfvg	file-J1gPg0QJfP517G1KpKvp04XK
chr18_chunk15	41004535	41010316	40970101	43965323	ukb24310_c18_b2050_v1.chunk2	file-J1gPg10JfP56jQV0q3Fyb9jg	file-J1gPg2QJfP517G1KpKvp05Fz	file-J1gPg2QJfP517G1KpKvp05G3	file-J1gPg2jJfP5K7kPZ6vz05zvv
chr18_chunk15	41010320	41015956	40970101	43965323	ukb24310_c18_b2050_v1.chunk3	file-J1gPfZ8JfP53FqGX25BfQ8G4	file-J1gPfbjJfP50gz1QQ1vkBZ3b	file-J1gPfbjJfP5P8bVQ6KQg8jX1	file-J1gPff0JfP57q1qK33K1yPXZ
chr18_chunk15	41015966	41019026	40970101	43965323	ukb24310_c18_b2050_v1.chunk4	file-J1gPVF0JfP5J1YXx1pyFKX0v	file-J1gPVG0JfP5B6yvBQ2z64GY6	file-J1gPVG0JfP5J1YXx1pyFKX10	file-J1gPVG8JfP5B6yvBQ2z64GY8
chr18_chunk15	41019030	41024700	40970101	43965323	ukb24310_c18_b2051_v1.chunk1	file-J1gKxKQJ9Vvz6f6ZGfxZjyB7	file-J1gKxQ0J9VvZkK2VvBxK5p3g	file-J1gKxQ8J9VvygjbkkV6zk2pg	file-J1gKxQ8J9VvQ6jFQV2XQgzkz
chr18_chunk15	41024707	41030749	40970101	43965323	ukb24310_c18_b2051_v1.chunk2	file-J1gKx7QJ9VvbzBgpkZjjVzZY	file-J1gKx90J9Vvg3b826x1g6yfB	file-J1gKx98J9Vvqq8fBJx464k7j	file-J1gKx9QJ9Vvz6f6ZGfxZjy9q
chr18_chunk15	41030751	41039027	40970101	43965323	ukb24310_c18_b2051_v1.chunk3	file-J1gP2Q0J9VvXkXYxfBqPvBJY	file-J1gP2VjJ9VvyYGGKb64jY1j6	file-J1gP2X0J9Vvgkz9ykFfqGvpp	file-J1gP2X0J9VvygjbkkV6zkgF8
chr18_chunk15	41039029	41044986	40970101	43965323	ukb24310_c18_b2052_v1.chunk1	file-J1gq7q0JY2J2vQ8Jb547zxbK	file-J1gq7v8JY2J0Zjxzvg27JzQ7	file-J1gq7vQJY2J2vQ8Jb547zxby	file-J1gq7vjJY2JBgzJQYzvG6JP4
chr18_chunk15	41044992	41050817	40970101	43965323	ukb24310_c18_b2052_v1.chunk2	file-J1gq8x8JY2J29gG5PFF92Z1x	file-J1gq8yQJY2J29gG5PFF92Z1z	file-J1gq8yjJY2JB3Bk2vqGG1jQ5	file-J1gq8z0JY2J33qFx1z5bqqyq
chr18_chunk15	41050823	41056268	40970101	43965323	ukb24310_c18_b2052_v1.chunk3	file-J1jX44QJjj56Bk66qv9zbY1B	file-J1jX45jJjj533k1X98942FkZ	file-J1jX460Jjj5B6yvBQ2z9JGY0	file-J1jX468Jjj561K202JZjV7B1
chr18_chunk15	41056270	41059019	40970101	43965323	ukb24310_c18_b2052_v1.chunk4	file-J1jX08QJjj5P9g82XgJ99fvv	file-J1jX09QJjj54vffVvBjyK24X	file-J1jX09jJjj56kY8bGYvG8BZY	file-J1jX0B0Jjj56GQF0K8yby7YY
chr18_chunk15	41059035	41064472	40970101	43965323	ukb24310_c18_b2053_v1.chunk1	file-J1j9JJ0JK1x3XGFbzKk3K2fF	file-J1j9JPjJK1xFG8zbJkgQB110	file-J1j9JQ0JK1x4pY8fJ1pVpBkk	file-J1j9JQ8JK1xB3QQ8b8XkvZxQ
chr18_chunk15	41064474	41070299	40970101	43965323	ukb24310_c18_b2053_v1.chunk2	file-J1j9J50JK1x2YPf515fxX9V4	file-J1j9J68JK1xFG8zbJkgQB10v	file-J1j9J6QJK1x6Bk66qv9yQgq9	file-J1j9J6jJK1x2YPf515fxX9VG
chr18_chunk15	41070301	41075895	40970101	43965323	ukb24310_c18_b2053_v1.chunk3	file-J1j9J7QJK1x465v4vy5xQX3p	file-J1j9J8jJK1x90YpkjQ9105JZ	file-J1j9J90JK1x0yBP5g4KV129P	file-J1j9J98JK1x0yBP5g4KV129V
chr18_chunk15	41075898	41079028	40970101	43965323	ukb24310_c18_b2053_v1.chunk4	file-J1j9868JK1x9YvZYbkGg1Vxb	file-J1j9878JK1x3Q5qPKB5549xZ	file-J1j987QJK1xJ1YXx1pyJpGgY	file-J1j987jJK1x02pjgbKpx3b74
chr18_chunk15	41079030	41084251	40970101	43965323	ukb24310_c18_b2054_v1.chunk1	file-J1gq7PQJY2J7JvqXjVzX3f9K	file-J1gq7VQJY2JFp5BB5G86qzy0	file-J1gq7VjJY2J2vQ8Jb547zB3g	file-J1gq7X0JY2J2vQ8Jb547zB3k
chr18_chunk15	41084253	41089692	40970101	43965323	ukb24310_c18_b2054_v1.chunk2	file-J1gq6GjJY2JBY6fGf3JfV3j5	file-J1gq6K8JY2J61K202JZbv9Jy	file-J1gq6KQJY2J2vQ8Jb547zB27	file-J1gq6KjJY2J61K202JZbv9K6
chr18_chunk15	41089693	41095315	40970101	43965323	ukb24310_c18_b2054_v1.chunk3	file-J1gq6F0JY2JBY6fGf3JfV3gk	file-J1gq6GQJY2J33k1X9891Y97y	file-J1gq6GjJY2J3Q5qPKB53GXj2	file-J1gq6J0JY2J50g90JVxPg41X
chr18_chunk15	41095319	41099028	40970101	43965323	ukb24310_c18_b2054_v1.chunk4	file-J1gq2F0JY2J29gG5PFF9200f	file-J1gq2G0JY2JGjbXfFvv5xxx7	file-J1gq2G8JY2J7VJGkjZ4f83GB	file-J1gq2GQJY2JGjbXfFvv5xxx9
chr18_chunk15	41099029	41104475	40970101	43965323	ukb24310_c18_b2055_v1.chunk1	file-J1gv0GQJpb8pbVVffqx0vz87	file-J1gv0K8Jpb8z6f6ZGfxf3QZb	file-J1gv0KQJpb8VJJ7GgqVQf8x0	file-J1gv0KjJpb8j6B1k0Z4Yx5Y4
